tt0323998|Slim Susie|2003|Comedy, Crime, Mystery|A young man returns to his hometown to look for his missing sister.|Tuva Novotny, Jonas Rimeika, Björn Starrin, Kjell Bergqvist|1|0|Ended
tt0265029|America s Sweethearts|2001|Comedy, Romance|A movie publicist deals with the messy public split of his movie s co-stars while keeping reporters at bay while a reclusive director holds the film s print hostage.|Julia Roberts, Billy Crystal, Catherine Zeta-Jones, John Cusack|1|0|Ended
tt5884434|Salton Sea|2002|Drama|N/A|April Marshall-Miller|1|0|Ended
tt0265087|Black Knight|2001|Adventure, Comedy, Fantasy|Martin Lawrence plays Jamal, an employee in Medieval World amusement park. After sustaining a blow to the head, he awakens to find himself in 14th century England.|Martin Lawrence, Marsha Thomason, Tom Wilkinson, Vincent Regan|1|0|Ended
tt0211443|Jason X|2001|Action, Horror, Sci-Fi|Jason Voorhees returns with a new look, a new machete, and his same murderous attitude as he is awakened on a spaceship in the 25th century.|Kane Hodder, Jeff Geddis, Lexa Doig, David Cronenberg|1|0|Ended
tt0277327|As Far As My Feet Will Carry Me|2001|Action, Adventure, Drama|At the end of WW2, a German POW doing hard labor in the Soviet Gulag escapes from his Siberian camp to return to Germany but he s pursued by a Soviet NKVD officer.|Bernhard Bettermann, Iris Böhm, Anatoliy Kotenyov, Michael Mendl|1|0|Ended
tt1921111|The Child|2005|Thriller|Defence attorney Robert Stern can scarcely believe his eyes when he meets with the mysterious client who has summoned him to a godforsaken industrial park. To his astonishment, the ...|Dieter Hallervorden, Peter Greene, Eric Roberts, Ben Becker|1|0|Ended
tt0351299|Blind Shaft|2003|Crime, Drama|Two Chinese coal miners have hit upon the perfect scam: murder one of their fellow mine workers, make the death look like an accident, and extort money from the boss to keep the incident ...|Qiang Li, Baoqiang Wang, Shuangbao Wang, Jing Ai|1|0|Ended
tt0465670|Wilderness|2006|Horror|Juvenile delinquents gets sent to a small British island after a fellow prisoners death, where they have to fight for survival.|Sean Pertwee, Alex Reid, Toby Kebbell, Stephen Wight|1|0|Ended
tt0870111|Frost/Nixon|2008|Drama|A dramatic retelling of the post-Watergate television interviews between British talk-show host David Frost and former president Richard Nixon.|Frank Langella, Michael Sheen, Sam Rockwell, Kevin Bacon|1|0|Ended
tt0959386|The Kolaborator|2007|Short, Drama, War|During the conflict in the former Yugoslavia many soldiers were convinced to kill fellow citizens including friends and relatives in the name of patriotism. The Kolaborator follows the ...|Mark Simich, Marko Malic, Jerry Hoffman, Jagoda Spoljaric|1|0|Ended
tt0072934|A Pain in the Ass|2008|Comedy|Ralf Milan, a hitman, arrives in Montpellier to kill an important witness. He checks in a hotel without knowing that his neighbour has become neurotic after his wife left him.|Lino Ventura, Jacques Brel, Caroline Cellier, Jean-Pierre Darras|1|0|Ended
tt1307466|Vi hade i alla fall tur med vädret - igen|2008|Comedy|N/A|Rolf Skoglund, Claire Wikholm, Mikaela Knapp, Gustav Berg|1|0|Ended
tt0359423|A Home at the End of the World|2004|Drama, Romance|"From the Pulitzer Prize-winning author of ""The Hours"" comes a story that chronicles a dozen years in the lives of two best friends who couldn t be more different. From suburban Cleveland in..."|Andrew Chalmers, Ryan Donowho, Asia Vieira, Quancetia Hamilton|1|0|Ended
tt0805526|Facing the Giants|2006|Drama, Sport|A losing coach with an underdog football team faces their giants of fear and failure on and off the field to surprising results.|Erin Bethea, James Blackwell, Bailey Cave, Shannen Fields|1|0|Ended
tt0326208|Stander|2003|Action, Biography, Crime|The life and career of Andre Stander, a South African police officer turned bank robber.|Thomas Jane, Dexter Fletcher, David O Hara, Deborah Kara Unger|1|0|Ended
tt3605418|Knock Knock|2008|Drama, Horror, Thriller|When a devoted husband and father is left home alone for the weekend, two stranded young women unexpectedly knock on his door for help. What starts out as a kind gesture results in a dangerous seduction and a deadly game of cat and mouse.|Keanu Reeves, Lorenza Izzo, Ana de Armas, Aaron Burns|1|0|Ended
tt0356371|Arthur s Missing Pal|2006|Animation, Adventure, Comedy|The movie centers on when Arthur neglects Pal for one day and during that day, Pal manages to get out of the house and sets off on an adventure eating whatever comes his way, and exploring ...|Carr Thompson, Daniel Brochu, Luciano Rauso, Bailey Lauren|1|0|Ended
tt2007387|The Front Line|2009|Drama, History, War|A drama centered on the Korean War s final battle that will determine the border between north and south.|Ha-kyun Shin, Soo Go, Seung-su Ryu, Chang-Seok Ko|1|0|Ended
tt4048278|Epica: We Will Take You With Us|2004|Music|N/A|Yves Huts, Mark Jansen, Coen Janssen, Jeroen Simons|1|0|Ended
tt1703058|The Deserted Inn|2008|Horror|Kenny Kwan stars as a music composer whose career is on the rocks and retreats to a deserted town looking for inspiration to write his next hit song. After checking into a local inn, he ...|Mei-tian He, Jiantao Hong, Kenny Kwan, Kar-Ying Law|1|0|Ended
tt1789854|Najib Amhali: Zorg dat je erbij komt|2008|Documentary|N/A|Najib Amhali|1|0|Ended
tt0470737|The Dukes|2007|Comedy, Crime, Drama|The Dukes,(Chazz Palminteri and Robert Davi) a Doo Wop group, were on top of the world at 17, now are struggling for survival in 2008. Their manager (Peter Bogdanovich) is desperately ...|Chazz Palminteri, Robert Davi, Peter Bogdanovich, Frank D Amico|1|0|Ended
tt1063327|Bare Knuckles|2010|Action, Drama|Can a determined single mom go the distance and win the tournament that could ultimately lead to a better life for her and her daughter?|Jeanette Roxborough, Martin Kove, Louis Mandylor, Bridgett Riley|1|0|Ended
tt0433328|Another Public Enemy|2005|Action, Drama|A public prosecutor looks to bring down a corrupt public official.|Kyung-gu Sol, Jun-ho Jeong, Shin-il Kang, Geun-hyeong Park|1|0|Ended
tt2211045|The Fanatic Search|2008|Sport|N/A|Pati Blasco, Nina Caprez, Martina Cufar, Charlotte Durif|1|0|Ended
tt0800027|Feast of Love|2007|Drama, Romance|A meditation on love and its various incarnations, set within a community of friends in Oregon. and is described as an exploration of the magical, mysterious and sometimes painful incarnations of love.|Morgan Freeman, Greg Kinnear, Radha Mitchell, Billy Burke|1|0|Ended
tt0810900|High School Musical 2|2007|Comedy, Drama, Family|N/A|Zac Efron, Vanessa Hudgens, Ashley Tisdale, Lucas Grabeel|1|0|Ended
tt0101701|Delirious|2006|Comedy, Fantasy|A soap opera writer gets hit on the head and wakes up as a character in his own show.|John Candy, Mariel Hemingway, Emma Samms, Raymond Burr|1|0|Ended
tt0956038|Nights in Rodanthe|2008|Drama, Romance|A doctor who is traveling to see his estranged son sparks with an unhappily married woman at a North Carolina inn.|Richard Gere, Diane Lane, Christopher Meloni, Viola Davis|1|0|Ended
tt0354577|Fia og klovnene|2003|N/A|N/A|Nina Andresen Borud, Sergio Bini, Klara Døving, Minken Fosheim|1|0|Ended
tt1055366|Camp Rock|2008|Comedy, Family, Music|At a music camp for gifted teens, a popular teen idol overhears a girl singing and sets out to find who the talented voice belongs to. What he doesn t know is that the girl is actually a camp kitchen worker with a fear of being heard.|Demi Lovato, Joe Jonas, Meaghan Martin, Maria Canals-Barrera|1|0|Ended
tt0395495|Catch and Release|2006|Comedy, Drama, Romance|N/A|Jennifer Garner, Timothy Olyphant, Sam Jaeger, Kevin Smith|1|0|Ended
tt1383259|The Wiggles: You Make Me Feel Like Dancing|2008|Family|N/A|Troy Cassar-Daley, Mic Conway, Murray Cook, Jeff Fatt|1|0|Ended
tt0473024|Crossover|2006|Action, Sport|A naturally talented basketball player, Noah Cruise is determined to become a doctor using his basketball scholarship to UCLA pre-med, rather than succumb to the lure of former sports agent...|Anthony Mackie, Wesley Jonathan, Eva Marcille, Wayne Brady|1|0|Ended
tt0358768|The Wiggles: Wiggle Bay|2002|Family, Short|N/A|Anthony Field, Greg Page, Jeff Fatt, Murray Cook|1|0|Ended
tt0963194|Repo! The Genetic Opera|2008|Horror, Musical, Sci-Fi|N/A|Alexa PenaVega, Paul Sorvino, Anthony Head, Sarah Brightman|1|0|Ended
tt0294280|Red Shadow|2001|Action, Adventure, Comedy|Aka Kage, Aoi Kage and Asuka are trio of ninjas sent to perform dangerous secret missions for their master. Although Aka and Aoi are both in love with Asuka, the friendship built from their...|Masanobu Andô, Megumi Okina, Kumiko Asô, Jun Murakami|1|0|Ended
tt1110272|The King of Ping Pong|2008|Drama|Rille, an ostracized and bullied teenager, who only excels in the ping pong room, descends into a life-and-death struggle with his younger, more popular brother when the truth about their father surfaces during their spring break.|Jerry Johansson, Hampus Johansson, Georgi Staykov, Ann-Sofie Nurmi|1|0|Ended
tt0438205|Mad Hot Ballroom|2005|Documentary, Family, Music|The students of several New York City elementary schools learn ballroom dancing and compete in a city wide dance competition.|Heather Berman, Emma Therese Biegacki, Eva Carrozza, Evangelina Carrozzo|1|0|Ended
tt0918927|Doubt|2008|Drama, Mystery|A Catholic school principal questions a priest s ambiguous relationship with a troubled young student.|Meryl Streep, Philip Seymour Hoffman, Amy Adams, Viola Davis|1|0|Ended
tt0250468|Killing Me Softly|2002|Drama, Mystery, Romance|A woman faces deadly consequences for abandoning her loving relationship with her boyfriend to pursue exciting sexual scenarios with a mysterious celebrity mountaineer.|Heather Graham, Joseph Fiennes, Natascha McElhone, Ulrich Thomsen|1|0|Ended
tt0253798|Out Cold|2001|Comedy, Sport|A snowboarder s plans for his own snowboard park go awry when an ex-girlfriend returns to town.|Flex Alexander, A.J. Cook, David Denman, Caroline Dhavernas|1|0|Ended
tt0294425|Cadet Kelly|2002|Comedy, Drama, Family|A fashion-conscious youngster is horrified when she is forced to move to military school.|Hilary Duff, Christy Carlson Romano, Gary Cole, Shawn Ashmore|1|0|Ended
tt0954541|Bachelor Party 2: The Last Temptation|2008|Comedy|Melinda loves her fiancé Ron. Her brother Todd, doesn t approve of his upcoming brother-in-law. He wants Melinda to cancel the wedding, but for her to do that, he must get Ron to mess up. ...|Josh Cooke, Mike Deadman, Harland Williams, Greg Pitts|1|0|Ended
tt0401559|The Little Polar Bear 2: The Mysterious Island|2005|Animation, Adventure, Drama|An epic story of survival and the power of true friendship, set against an Arctic backdrop.|Maximilian Artajo, Céline Vogt, Leander Wolf, Anke Engelke|1|0|Ended
tt1168636|Garage Babes|2007|Comedy|N/A|Omar Sy, Fred Testot, Alain Chabat, Béatrice Sagne-Kurtis|1|0|Ended
tt2968404|Black Box|2005|Drama|Catherine Black, a famed neuroscientist with a job at the Center for Neurological Research and Treatment, struggles with mental illness. However, this is just one of the many secrets she hides from her fiancé and her family.|Kelly Reilly, Ditch Davey, David Ajala, Ali Wong|1|0|Ended
tt0339526|Shooting Gallery|2005|Crime, Drama, Thriller|A street-smart pool player falls in with a pack of hustlers. As he rises in the underground circuit, he lands in the middle of a match between his boss and a crooked cop.|Ving Rhames, Roselyn Sanchez, Daniel Newman, Freddie Prinze Jr.|1|0|Ended
tt0396688|The King|2007|Drama, Thriller|A troubled man, recently discharged from the Navy, goes to Corpus Christi, Texas, in search of the father he s never met.|Gael García Bernal, Derek Weston, E. Matthew Buckley, Monica Peña|1|0|Ended
tt0991350|Les Randonneurs à Saint-Tropez|2008|Comedy|The trekkers meet again ten years later, at St Tropez, a comedy about fun, truth, betrayal and hapiness.|Karin Viard, Géraldine Pailhas, Benoît Poelvoorde, Vincent Elbaz|1|0|Ended
tt0996962|Modern Love|2008|Comedy, Musical, Romance|Several couples break up and get back together.|Alexandra Lamy, Stéphane Rousseau, Bérénice Bejo, Pierre-François Martin-Laval|1|0|Ended
tt0448245|Quatre étoiles|2005|Comedy|Franssou, a charming Parisian English teacher, who shares part of her life with a boring middle-aged lover, dreams of another life. So, when she unexpectedly inherits 50,000 euros, she ...|José Garcia, Renée Le Calm, Isabelle Carré, Raymond Gil|1|0|Ended
tt1139806|The Easy Way|2008|Biography, Crime, Drama|Albert Spaggiari is arrested in Nice and brought to a judge s office for interrogation, but he escapes to South America where he meets a journalist who is investigating the event.|Jean-Paul Rouve, Alice Taglioni, Gilles Lellouche, Maxime Leroux|1|0|Ended
tt1077097|Seuls Two|2008|Comedy|Everybody in Paris has vanished exept a clueless cop and the robber he s being pursuing for years.|Ramzy Bedia, Eric Judor, Hafid F. Benamar, Élodie Bouchez|1|0|Ended
tt0066476|Satan|2006|Horror|A young man meets a farm girl who is actually a witch.|Michael Berry, Emby Mellay, Lee Amber, Yvonne Winslow|1|0|Ended
tt0996983|Perfect Match...|2007|Comedy, Romance|While squatting in his uncle s Paris apartment, an out-of-work man (Lavoine) strikes up a relationship with the writer (Bouquet) who lives next door.|Carole Bouquet, Marc Lavoine, Florence Foresti, Jean Senejoux|1|0|Ended
tt0498941|Truands|2007|Documentary, Short|N/A|Frédéric Schoendoerffer, Philippe Caubère, Olivier Marchal, Béatrice Dalle|1|0|Ended
tt0444519|A Ticket to Space|2006|Comedy, Sci-Fi|N/A|Kad Merad, Olivier Baroux, Marina Foïs, Guillaume Canet|1|0|Ended
tt0322999|Ze film|2005|Comedy|A poor kid nicknamed Kubrick loves movies and dreams about being an award winning director. One day, he stumbles upon a movie shoot, gets confused with a real movie maker and takes the equipment he needs to shoot his movie.|Clément Sibony, Dan Herzberg, Micky El Mazroui, Predrag Manojlovic|1|0|Ended
tt0323250|Mike s New Car|2001|Animation, Short, Comedy|Mike s bought a new 6-wheel-drive car, and he can t wait to show it off to Sulley. Only problem is, Mike hasn t exactly mastered the controls yet, and they re pretty complicated.|Billy Crystal, John Goodman|1|0|Ended
tt0455565|Jack-Jack Attack|2004|Animation, Short, Adventure|The Parrs  baby Jack-Jack is thought to be normal, not having any super-powers like his parents or siblings. But when an outsider is hired to watch him, Jack-Jack shows his true potential.|Bret  Brook  Parker, Bud Luckey, Eli Fucile, Jason Lee|1|0|Ended
tt0479113|One Man Band|2005|Animation, Short, Family|Two buskers engage in a petty feud over a child s donation.|N/A|1|0|Ended
tt0901686|Mater and the Ghostlight|2006|Animation, Short, Family|In this short featuring the characters of the movie Cars, Mater is told the story of a Ghostlight, which causes him to be scared.|Larry the Cable Guy, Owen Wilson, Michael Wallis, Bonnie Hunt|1|0|Ended
tt2884018|Macbeth|2006|Drama, War|Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself.|Jack Madigan, Frank Madigan, Michael Fassbender, Marion Cotillard|1|0|Ended
tt0449487|Passengers|2008|Drama, Mystery, Romance|A grief counselor working with a group of plane-crash survivors finds herself at the root of a mystery when her clients begin to disappear.|Anne Hathaway, Patrick Wilson, Andre Braugher, Dianne Wiest|1|0|Ended
tt0347755|Peaches|2005|Drama|This is the story of teenage girl Steph, who is brought up by her fiery aunt Jude after her pregnant mother Jass and Vietnamese father are killed in a car crash. The arrival of her late ...|Hugo Weaving, Jacqueline McKenzie, Emma Lung, Matthew Le Nevez|1|0|Ended
tt2091935|Mr. Right|2009|Action, Comedy, Romance|"A girl falls for the ""perfect"" guy, who happens to have a very fatal flaw: he s a hitman on the run from the crime cartels who employ him."|Sam Rockwell, Anna Kendrick, Tim Roth, James Ransone|1|0|Ended
tt0366860|Out of Season|2004|Crime, Drama|When a young drifter is forced to stay the winter in a small seaside town, he inadvertently becomes the catalyst for deceit, double crossings and murder amongst the locals.|Dennis Hopper, Gina Gershon, Jordan Frieda, Dominique Swain|1|0|Ended
tt1391034|And Soon the Darkness|2010|Crime, Horror, Mystery|When two American girls on a bike trip in a remote part of Argentina split up and one of them goes missing, the other must find her before her worst fears are realized.|Amber Heard, Odette Annable, Karl Urban, Adriana Barraza|1|0|Ended
tt0377100|Out of Reach|2004|Action, Crime, Drama|Billy Ray Lansing, a former covert agent turned survivalist, discovers that the foster program he is using to help a young girl is actually a human trafficking network. Lancing heads overseas to find the girl and shut down the operation.|Steven Seagal, Ida Nowakowska, Agnieszka Wagner, Matt Schulze|1|0|Ended
tt0352465|Deadly Outlaw: Rekka|2002|Crime, Drama, Romance|When his beloved boss is killed, a dangerous young gangster cuts a path of vengeance through the Japanese mafia.|Riki Takeuchi, Ryôsuke Miki, Ken ichi Endô, Mika Katsumura|1|0|Ended
tt1408972|Plan B|2001|Comedy, Drama, Romance|After girlfriend Laura dumps him for another man, Bruno plots to come between the new lovers. But his plan takes an unexpected turn, causing Bruno to question his own sexuality.|Manuel Vignau, Lucas Ferraro, Mercedes Quinteros, Damián Canduci|1|0|Ended
tt0295529|Power Play|2002|Action, Thriller|A reporter attempts to figure out why there has been an energy crisis in the United States. Complicating matters are a series of aftershocks from a powerful earthquake, strangers firing ...|Dylan Walsh, Alison Eastwood, Tobin Bell, Brixton Karnes|1|0|Ended
tt0240149|The Girl from Paris|2001|Comedy, Drama|Sandrine, a woman in her thirties gets tired of life in Paris and decides to leave her work in computers and become a farmer. She takes the required practice for two years, and after that ...|Michel Serrault, Mathilde Seigner, Jean-Paul Roussillon, Frédéric Pierrot|1|0|Ended
tt1320347|Midnight Bayou|2009|Drama, Mystery, Romance|Silver spoon Boston lawyer Declan Fitzpatrick fell in instant love with a Louisiana bayou  haunted  estate when he drove by with college friends. Now he learns it s on sale and rushes to ...|Jerry O Connell, Lauren Stamile, Isabella Hofmann, Alan Ritchson|1|0|Ended
tt1343046|Detective Conan: The Raven Chaser|2009|Animation, Mystery|N/A|Akira Kamiya, Kappei Yamaguchi, Minami Takayama, Wakana Yamazaki|1|0|Ended
tt0368774|The Heart is Deceitful Above All Things|2004|Drama|Seven year old Jeremiah is pulled from his foster home and thrown into a troubled life on the road with his teenage mother, Sarah.|Asia Argento, Jimmy Bennett, Kara Kemp, Brent Almond|1|0|Ended
tt1511528|Tracing Shadow|2009|Action, Comedy|Five kung-fu masters from different regions are fighting ruthlessly for a mysterious treasure map inside the Ming Palace; while they are all tangled in wild combat, the precious map unexpectedly disappears.|Jaycee Chan, Hao Dang, Francis Ng, Pace Wu|1|0|Ended
tt1296869|The Keeper|2009|Action, Crime, Thriller|Roland Sallinger is an LA cop who after nearly being killed by his greedy partner, and eventually being forced to retire for medical reasons, flees to San Antonio, Texas, after being asked ...|Steven Seagal, Liezl Carstens, Arron Shiver, Johnnie Hector|1|0|Ended
tt4192782|Glitch|2008|Drama|When Senior Constable James Hayes, a police officer in the small town of Yoorana, is called out to the local cemetery in the middle of the night, he makes a discovery that turns his world ...|Patrick Brammall, Genevieve O Reilly, Emma Booth, Emily Barclay|1|0|Ended
tt1629728|Summer s Blood|2009|Documentary, Short|N/A|Lee Demarbre, Ashley Greene, Stephen McHattie, Peter Mooney|1|0|Ended
tt0342167|Camp|2003|Comedy, Musical, Drama|After a series of Broadway flops, songwriter Bert Hanley (Dixon) goes to work at a musical camp for young performers. Inspired by the kids, he finds an opportunity to regain success by staging an altogether new production.|Daniel Letterle, Joanna Chilcoat, Robin de Jesus, Steven Cutts|1|0|Ended
tt1208664|The Angel|2009|Drama|As the film opens, a doped-up Lea (Maria Bonnevie) makes an extremely bad impression on her baby daughter s foster parents; later, flashbacks reveal her disturbing youth and young adulthood...|Lena Endre, Maria Bonnevie, Benjamin Helstad, Antti Reini|1|0|Ended
tt0251110|Gypsy 83|2001|Drama, Romance|Two young misfits head for New York City to celebrate their idol and muse, Stevie Nicks, at The Night of 1,000 Stevies. Along the road, in order for them to escape their painful pasts, they...|Sara Rue, Kett Turton, Karen Black, John Doe|1|0|Ended
tt1164545|.hack//G.U. Trilogy|2007|Animation, Action, Adventure|After one of his friends falls into a coma playing an online game called The World, Haseo logs in to find the man responsible. But before he can unravel The World s many mysteries, he ll ...|Takahiro Sakurai, Ayako Kawasumi, Sanae Kobayashi, Shin ichirô Miki|1|0|Ended
tt0844671|College|2008|Comedy|A wild weekend is in store for three high school seniors who visit a local college campus as prospective freshmen.|Drake Bell, Andrew Caldwell, Andree Moss, Carolyn Moss|1|0|Ended
tt0811128|Turn the River|2008|Drama|A pool shark takes the ultimate gamble when she kidnaps her own son and flees her ex-husband.|Famke Janssen, Jaymie Dornan, Rip Torn, Matt Ross|1|0|Ended
tt0368222|Romance & Cigarettes|2005|Comedy, Musical, Romance|A down-and-dirty musical set in the world of working-class New York, tells a story of a husband s journey into infidelity and redemption when he must choose between his seductive mistress and his beleaguered wife.|James Gandolfini, Susan Sarandon, Kate Winslet, Steve Buscemi|1|0|Ended
tt0914797|Bottle Shock|2008|Comedy, Drama|"The story of the early days of California wine making featuring the now infamous, blind Paris wine tasting of 1976 that has come to be known as ""Judgment of Paris""."|Chris Pine, Hal B. Klein, Alan Rickman, Jean-Michel Richaud|1|0|Ended
tt0757361|Margot at the Wedding|2007|Comedy, Drama|Margot and her son Claude decide to visit her sister Pauline after she announces that she is marrying less-than-impressive Malcolm. In short order, the storm the sisters create leaves behind a mess of thrashed relationships and exposed family secrets.|Zane Pais, Susan Blackwell, Nicole Kidman, Jack Black|1|0|Ended
tt0497323|Anamorph|2007|Crime, Horror, Thriller|A psychological thriller based on the concept of anamorphosis, a painting technique that manipulates the laws of perspective to create two competing images on a single canvas.|Willem Dafoe, Scott Speedman, Don Harvey, James Rebhorn|1|0|Ended
tt0317234|Painted Fire|2002|Biography, Drama|In a time of political and social unrest in nineteenth-century Korea, an uncouth, self-taught painter explores his natural talent amidst the repressive world around him.|Min-sik Choi, Sung-kee Ahn, Ho-jeong Yu, Yeo-jin Kim|1|0|Ended
tt0315152|If I Were a Rich Man|2002|Comedy|Between Alice, a hospital nurse and Aldo, a shampoo sales representative, things have turned sour of late. Alice blames her husband for lacking ambition and contemplates divorce.One day ...|Jean-Pierre Darroussin, Valeria Bruni Tedeschi, Richard Berry, François Morel|1|0|Ended
tt0396032|Getting Played|2005|Comedy, Romance|Three beautiful women decide, on a bet, to select and seduce a total stranger.|Vivica A. Fox, Bill Bellamy, Carmen Electra, Stacey Dash|1|0|Ended
tt1135489|Endgame: Blueprint for Global Enslavement|2007|Documentary|"For the New World Order, a world government is just the beginning. Once in place they can engage their plan to exterminate 80% of the world s population, while enabling the ""elites"" to live..."|Jim Tucker, Daniel Estulin, Alex Jones, Michael Coffman|1|0|Ended
tt0962736|The Young Victoria|2009|Biography, Drama, History|A dramatization of the turbulent first years of Queen Victoria s rule, and her enduring romance with Prince Albert.|Emily Blunt, Rupert Friend, Paul Bettany, Miranda Richardson|1|0|Ended
tt0808331|Joshua|2002|Drama, Horror, Thriller|The arrival of a newborn girl causes the gradual disintegration of the Cairn family; particularly for 9-year-old Joshua (Kogan), an eccentric boy whose proper upbringing and refined tastes both take a sinister turn.|Sam Rockwell, Vera Farmiga, Celia Weston, Dallas Roberts|1|0|Ended
tt0847520|Scar|2005|Crime, Horror, Thriller|Joan Burrows returns to her hometown for her niece s graduation, only to be confronted by the serial killer she thought she offed years ago -- after he kidnapped and tormented her and killed her best friend.|Angela Bettis, Brittney Wilson, Tegan Moss, Ben Cotton|1|0|Ended
tt1261414|Penance|2009|Horror, Mystery, Thriller|A young mother decides to become a stripper to earn some fast cash only to find her worst nightmares are about to begin.|Marieh Delfino, Jason Connery, Michael Rooker, Graham McTavish|1|0|Ended
tt0273041|13th Child|2002|Horror, Mystery, Thriller|People are being killed by someone or something using superhuman strength. A clever DA Assistant is sent to investigate. Is this just a way to commit the perfect murder or will the legend of the Jersey Devil prove to be true?|Cliff Robertson, Lesley-Anne Down, Christopher Atkins, Gano Grills|1|0|Ended
tt1282083|Shoot the Duke|2009|Action, Comedy, Thriller|N/A|Stephen Baldwin, Bettina Zimmermann, Thomas Heinze, Matthias Dietrich|1|0|Ended
tt0347752|Paul Mooney: Analyzing White America|2002|Documentary, Comedy|Paul Mooney is angry, fearless and very funny. Here he takes direct aim at racism and White America and hits his targets with dead-on accuracy - and humor.|Paul Mooney, Joe Inscoe, Bridget Gethins, Katie Fleckenstein|1|0|Ended
tt0426232|Spermaharen|2002|Comedy|N/A|Robert Gustafsson, Jonas Inde, Johan Rheborg|1|0|Ended
tt1432078|My Girlfriend Is an Agent|2009|Action, Comedy, Romance|(Korean with English subtitles) A huge box office hit in Korea, this action-packed romantic comedy pits two former lovers now both working a secret mission to infiltrate the Russian mob. As...|HaNeul Kim, Ji-Hwan Kang, Seung-ryong Ryu, Young-nam Jang|1|0|Ended
tt0938291|A Stranger s Heart|2007|Romance|Optimistic Jasper Cates and gloomy Callie Morgan initially clash but grow closer while waiting desperately for life saving transplant organs in a specialized university hospital ward. ...|Samantha Mathis, Peter Dobson, Thomas Kopache, June Squibb|1|0|Ended
tt0389805|Ice Rain|2004|Adventure, Drama, Romance|Woo-sung just joined Joong-hyun and his friends  journey to climb Mt. Asiaq of Alaska. However, a raging snowstorm was waiting for them descending from the summit and it isolates Woo-sung ...|Sung-jae Lee, Seung-heon Song, HaNeul Kim, Jeong-hak Kim|1|0|Ended
tt0940642|200 Pounds Beauty|2006|Comedy, Drama, Romance|A talented but obese girl, who ghost-sings for a not-so-talented pop star, undergoes extensive plastic surgery to become a slender beauty with a new identity.|Jin-mo Ju, Ah-jung Kim, Dong-il Sung, Hyeon-sook Kim|1|0|Ended
tt1043749|Everything Is Fine|2008|Drama|Josh is an ordinary teen living in an ordinary suburb, wedged between the high school, the mine and the skate park. One morning, he finds his friend Thomas s dead body. Next, he discovers ...|Maxime Dumontier, Chloé Bourgeois, Maxime Bessette, Jean-Noel Raymond-Jetté|1|0|Ended
tt1275521|Babine|2008|Adventure, Drama, Fantasy|"During a stormy night in the past century, the one named ""the witch"" is about to give birth. Mrs. Gelinas and Toussaint Brodeur are assisting her in the process."|Vincent-Guillaume Otis, Luc Picard, Alexis Martin, Isabel Richer|1|0|Ended
tt1163752|It s Not Me, I Swear!|2008|Comedy, Drama, Family|Léon is ten years old, has lots of problems and an overly fertile imagination. Of course, there is mom and dad who are always fighting, and those annoying neighbors who get to spend the ...|Antoine L Écuyer, Gabriel Maillé, Catherine Faucher, Suzanne Clément|1|0|Ended
tt0368780|High Octane 3|2002|Action, Comedy, Documentary|The sequel to High Octane 2, more modified car madness, girls and events!|Ketzal Sterling, Cherie Bray-Taylor, Imogen Bailey, Slade Leef|1|0|Ended
tt0777808|Almost Love|2006|Comedy, Romance|Ji-hwan is a taekwondo student with a part time job as a stunt man, who dreams of becoming Korea s answer to Jackie Chan. Dal-rae is a drama student and aspiring actress, but tends to fail ...|Jong-ryol Choi, Mi-ne Jang, Gyu-su Jeong, Gi-hwa Kang|1|0|Ended
tt1360795|Speed Scandal|2008|Comedy, Drama, Music|A radio DJ/entertainer in his 30s suddenly learns he may be a grandfather, thanks to a young girl who has a baby son and claims to be his daughter.|Tae-hyun Cha, Il-Kwon Ahn, Kyeong-min Hong, Seok-hyeon Hwang|1|0|Ended
tt0203166|Together|2002|Comedy, Drama, Romance|Elisabeth leaves her abusive and drunken husband Rolf, she packs her bags, takes the kids and goes to her brother Göran. The year is 1975 and Göran lives in a commune called Together. ...|Lisa Lindgren, Michael Nyqvist, Emma Samuelsson, Sam Kessel|1|0|Ended
tt0834539|Fall Down Dead|2007|Horror, Thriller|In a big American city, the serial killer The Picasso Killer is terrorizing the dwellers and the police department does not have lead to find him. The bartender Christie Wallace dreams on ...|Dominique Swain, Mehmet Günsür, Udo Kier, David Carradine|1|0|Ended
tt1307897|Turn the Beat Around|2010|Comedy, Drama|A struggling dancer in L.A. teams up with a young club impresario to bring back Disco.|Romina D Ugo, David Giuntoli, Adam Brooks, Brooklyn Sudano|1|0|Ended
tt1334456|Ice Twisters|2009|Sci-Fi|Charlie Price, a former scientist turned science fiction author, starts living one of his novels when the Federal Science Foundation s weather experiments escape control and turn disastrous.|Mark Moses, Camille Sullivan, Kaj-Erik Eriksen, Alex Zahara|1|0|Ended
tt0455612|Madea s Family Reunion|2002|Comedy, Drama, Romance|While planning her family reunion, a pistol-packing grandma must contend with the other dramas on her plate, including the runaway who has been placed under her care, and her love-troubled nieces.|Tyler Perry, Blair Underwood, Lynn Whitfield, Boris Kodjoe|1|0|Ended
tt1500762|Villalobos|2009|Documentary|A look at the life and work of Chilean DJ Ricardo Villalobos.|Ricardo Villalobos|1|0|Ended
